,name,latitude,longitude,free_bikes
1261,Lally-Tollendal - Armand Carrel,48.88270066221072,2.374717555940151,0
1262,Réaumur - Montmartre,48.868230999759,2.3438260338876,5
1263,Barbès - Monique Maunoury,48.81552718820216,2.3687169334905405,3
1264,République - Louis Loucheur,48.823549261189,2.5101865455508,32
1265,Théâtre de La Garenne,48.905768309295276,2.2353921022349748,16
1266,Convention - Lourmel,48.84205504165568,2.2859910875558853,29
1267,Gare de Nogent-le-Perreux,48.83842553348809,2.493693307042122,31
1268,Nanterre - Université,48.901365,2.212693,18
1269,Square Victor Basch,48.91430486226092,2.2289156913757324,9
1270,Parc Pierre Lagravère,48.92650488131725,2.239069678491417,18
1271,Pierre Larousse - Raymond Losserand,48.83059564231877,2.3119183257222176,7
1272,Gare RER - Canadiens,48.81995307955795,2.464176752459464,7
1273,Quai de la Gare - Pont de Bercy,48.83730787972,2.3740861260598,16
1274,Cité de la Musique,48.888796556487,2.3925811931922,2
1275,Hôpital Robert Debré,48.88005222200894,2.4008650346327003,8
1276,Basilique,48.93626891059109,2.3588666820200914,16
1277,Quai Jules Guesde - Saint-Simon,48.80391487218989,2.408966162027371,22
1278,Karl Marx,48.784527937293184,2.3646667979455587,2
1279,Sèvres - Général Leclerc,48.83012155905476,2.231426239013672,27
1280,Parc Départemental des Hautes-Bruyères,48.793457901398945,2.3509012162685394,4
1281,Cours de Vincennes - Davout,48.847238029966,2.4107042336225,8
1282,Borrégo - Gambetta,48.87330497045532,2.4014145880937576,3
1283,Petit - Georges Thill,48.88603131999171,2.3895753175020222,9
1284,Gare de Bellevue,48.8192404685572,2.2295309230685234,3
1285,Kléber - National,48.906333898712234,2.2393910586833954,6
1286,Saint-Denis - Université,48.94563430946964,2.3638297989964485,7
1287,Halle Freyssinet - Parvis Alan Turing,48.832846814471,2.3711421713233,22
1288,Cours de Vincennes - Soult,48.846918761569,2.4105220288038,12
1289,Val-Fleury,48.807671407991,2.2407217696309,2
1290,Mûriers - Père Lachaise,48.864130509668044,2.39164982067019,3
1291,Clignancourt - Sofia,48.88511992309783,2.34719488842051,1
1292,BNF - Bibliothèque Nationale de France,48.8350268238,2.3760157451034,36
1293,Pereire - Saussure,48.888229075478,2.3101296275854,4
1294,Waldeck Rochet - Germaine Tillon,48.91105960199651,2.3676301538944244,3
1295,Saint-Marc - Feydeau,48.870310661422,2.3419791832566,2
1296,Place Amédée Gordini - Lefebvre,48.83061737745,2.2920634208276,8
1297,Dominique Pado - Croix Nivert,48.83648798164934,2.2897250577807426,20
1298,Guy Môquet - Parvis Georges Marchais,48.79518840095975,2.35943466424942,3
1299,Redoute - Les Courtilles,48.92986719451888,2.283669635653496,23
1300,Argenteuil - Voltaire,48.91864865955558,2.2814112156629562,6
1301,Hôtel de Ville de Chaville,48.80887149094033,2.188134044408798,5
1302,Pesaro - Préfecture,48.89577046284005,2.223908342421055,5
1303,Erasme - Ulm,48.84264375274712,2.3445946723222733,12
1304,Verdier - Jean Jaurès,48.81614048711214,2.3123561963438988,5
1305,Charles de Gaulle - Sablonville,48.87991924860035,2.2763770446181297,7
1306,Pasteur - Gambetta,48.84572797384512,2.4236011505126953,9
1307,Verdun - Carnot,48.808439376064946,2.373795211315155,11
1308,Pierre et Marie Curie - Julien Grimau,48.870714014863225,2.424097023904324,0
1309,Place de la Porte de Paris,48.93009363207303,2.3564037680625916,0
1310,Sèvres-Gallieni,48.837809408957,2.2281519323587,26
1311,Madeleine Michelis - Roule,48.88260431301364,2.2773634269833565,12
1312,Victor Hugo - Gare,48.92313395265796,2.2600970417261124,11
1313,Marx Dormoy - Château Sainte-Barbe,48.791782341055324,2.297856844961643,4
1314,Gare de Robinson,48.7799259211605,2.281828634440899,11
1315,Saint-Cloud - Hippodrome,48.85772148887421,2.2549109905958176,7
1316,Gare de Chaville Rive Gauche,48.80516030434533,2.188277207314968,2
1317,Voltaire - Anatole France,48.891999360256904,2.284262739121914,8
1318,André Theuriet - Blagis,48.77977325745441,2.3130525648593903,6
1319,Adolphe Lalyre - Armand Silvestre,48.90406266961591,2.273416221141815,17
1320,Jean-Baptiste Charcot - Sainte-Geneviève,48.90310883721567,2.278892956674099,14
1321,Mairie de La Garenne Colombes,48.90663823468682,2.24679596722126,10
1322,Pitié-Salpêtrière,48.83748810318667,2.365213818848133,24
1323,Place du 14 Juillet,48.8192669595252,2.30119988322258,1
1324,Henri Barbusse - Stalingrad,48.814183748660554,2.2872862592339516,2
1325,Saint Lambert - Blomet,48.83659148147257,2.2930556908249855,13
1326,Pierre Brossolette - 12 Février 1934,48.8176962416867,2.3076123744249344,4
1327,Mairie de Romainville,48.885109,2.435679,2
1328,Château - Place de Catalogne,48.836805542262,2.3185293003917,3
1329,Italie - Tolbiac,48.82557229464416,2.3576171323657036,3
1330,Stalingrad - Germaine Tailleferre,48.80257200481316,2.3786691203713417,2
1331,Boulard - Daguerre,48.83446472680611,2.3293386027216907,8
1332,Place Paul Delouvrier,48.89197621431365,2.3851288855075836,6
1333,Roger Salengro - Fontainebleau,48.814548697325,2.3611663654447,3
1334,Mazagran - Bonne Nouvelle,48.870047123655,2.3511248454452,9
1335,Place du Palais Royal,48.862382970647,2.3384822532535,1
1336,Stade Pershing,48.829107826857,2.4583535268903,0
1337,Madeleine Vionnet,48.902519074064,2.3740895837545,27
1338,Hippodrome Paris-Vincennes,48.82048387758518,2.446271181106568,19
1339,Ranelagh - Mozart,48.8554439,2.2704418,7
1340,Suresnes - Muette à Neuilly,48.86857040434825,2.266000919044018,9
1341,Place de la Bastille - Bourdon,48.852364355271,2.3681089282036,32
1342,Mstislav Rostropovitch - Berthier,48.892120821173975,2.309234105050564,6
1343,Georges V - François 1er,48.87034,2.30082,4
1344,George V - Christophe Colomb,48.87046,2.30104,5
1345,Rouget de Lisle,48.764615483395254,2.4071189761161804,31
1346,Eugène Reisz - Davout,48.85631874632638,2.410396970808506,2
1347,Tristan Tzara -  Tchaïkovski,48.89490221746837,2.3648490384221077,10
1348,Chabanais - Petits Champs,48.86703740186721,2.336716018617153,24
1349,Neuilly - Petit,48.898965361341254,2.29627937078476,11
1350,Parc Floral du Bel Air,48.839285711865735,2.438560165464878,9
1351,Place Jacques et Thérèse Tréfouël,48.842726498317,2.3125657439232,16
1352,Diane Arbus,48.898800717199,2.3524022474884987,30
1353,Verdun - Pierre et Marie Curie,48.812822398263286,2.3707106709480286,2
1354,Jean Jaurès - Paul Lafargue,48.884933177666,2.2484488785267,8
1355,Saint-Michel - Luxembourg,48.84501507626,2.3394941166043,7
1356,Hippodrome de Longchamp,48.86413226532,2.239905372262,3
1357,Berthier - Porte de Clichy,48.894222687781,2.3125872006816,15
1358,Capitaine Glarner - Gabriel Péri,48.902449900418745,2.3304807533425724,17
1359,Garibaldi - Gabriel Péri,48.905741911394,2.3316044208059,20
1360,Sèvres - Maréchal Juin,48.8324305,2.2292812,16
1361,Blanqui - Docteur Bauer,48.907735489085,2.3407192814591,5
1362,Victor Hugo - Paul Eluard,48.819602554907,2.4114319673051,17
1363,Bons Raisins - Voltaire,48.87282451461399,2.1947155570850896,2
1364,Hôtel de Ville de Saint-Ouen,48.911380185786,2.3340076807601,32
1365,Clef des Champs - Albert Dhalenne,48.914938,2.330665,17
1366,Nungesser - Santé,48.852335,2.448967,1
1367,Cartier Bresson - Denis Papin,48.902616,2.397814,6
1368,Champs de Manoeuvre - Cartoucherie,48.835261,2.447974,6
1369,Adrien Lesesne - Docteur Bauer,48.90263867304635,2.348248063431511,11
1370,Henri Barbusse - Bourguignons,48.91301722799713,2.2734212270774417,21
1371,Marceau Delorme - Pierre Brossolette,48.91206062860357,2.295897423568745,21
1372,Porte de Clichy - Place des Nations Unies,48.896737263309504,2.310542999196392,26
1373,Jean Jaurès - Place du Dr Roux,48.927567032796,2.2947337017374,25
1374,Sèvres Rive Gauche,48.821443218278,2.2150785306885,0
1375,Place du 17 Octobre,48.91962690034779,2.2978286134199792,12
1376,Gardenat Lapostol - Franklin Roosevelt,48.871839,2.222505,7
1377,Séminaire de Conflans - Liberté,48.823194,2.404179,6
1378,Bichat - Grange aux Belles,48.873688,2.365015,15
1379,Henri Barbusse - Gabriel Péri,48.801773795836,2.2874166362216,9
1380,Béranger - Félix Faure,48.80404828621485,2.2848263373723436,6
1381,Avenir,48.8103438,2.3003776,16
1382,Place Henri Dunant - Gare RER,48.787543,2.2907628,10
1383,Guy Môquet - Jean Moulin,48.940931521020836,2.363948999931771,23
1384,Parc des Pierrettes,48.7973062,2.2909969,3
1385,Hélène et François Missoffe - Emile Borel,48.89990653843488,2.321543991674844,23
1386,Châteaudun - Place de la Liberté,48.90970830301211,2.2454486480600626,21
1387,Edouard Poisson - Victor Hugo,48.91118557052621,2.379864752692811,16
1388,Place de la Paix - Abbé Saint-Pierre,48.86462724459225,2.2047570338469806,6
1389,Gare RER,48.896241412268,2.4595758300992,23
1390,Simone Signoret - Paris,48.903600624712865,2.465406596265139,17
1391,Oberkampf - République,48.865316087070475,2.3761147849099955,6
1392,Square Alban Satragne,48.875388227727,2.3559567333359,3
1393,Division Leclerc - Kléber,48.798666226364,2.2833752789972,6
1394,Marcel Monge - Marcel Dassault,48.86096384533371,2.2246733296048142,7
1395,Dora Maar - Nadia Guendouz,48.905452421305,2.3220406472683,27
1396,Raspail Barbès,48.8529945,2.4247387,13
1397,Fontaine du Tertre - Calvaire,48.8702539,2.2187778,1
1398,Place Jean Mermoz,48.9220937,2.2718348,22
1399,Vladimir Ilitch Lénine - Andrée Chedid,48.813240124373,2.3319716067039,7
1400,Quatre Vents - Carrefour de l'Odéon,48.851751374458864,2.338161695134053,23
1401,Paul Valery - Victor Hugo,48.87137406080164,2.2887128591537476,3
1402,Faubourg St-Antoine - Place de la Nation,48.8487726,2.393606,2
1403,Gare RER les Ardoines,48.783856363467,2.4079093717471,35
1404,Roland Garros - Jean Bouin,48.809460857173,2.2853198638301,3
1405,Martyrs de Châteaubriant - Jean Grandel,48.951432,2.211214,9
1406,Bourdon - Pont Morland,48.8478103,2.3659356,41
1407,Charles de Gaulle - Rue de l'Alma,48.896620592993,2.252313240191,7
1408,Gare RER - Général de Gaulle,48.933548439566,2.3064726536317,27
1409,Résistance - Romain Rolland,48.950873482371,2.2310190077797,23
1410,Quai de Sèvres - Manufacture Nationale,48.828688,2.22499,25
1411,Maréchal Leclerc de Hauteclocque - Marché Buzenval,48.858446,2.192077,3
1412,Place de l'Hôtel de Ville,48.8573314,2.351458,8
1413,Convention - Campus de Bobigny,48.914920058264,2.4172238067445,31
1414,Pablo Picasso - Maurice Thorez,48.906887812943,2.4489325365198,12
1415,Moscou - Edouard Vaillant,48.90755810177,2.4689837335263,8
1416,Bateliers - Quai de Seine,48.915817585516,2.3239533298594,8
1417,Georges Pompidou - Verdun,48.875481,2.232443,13
1418,Place Charles de Gaulle,48.826073335699,2.1894485725692,7
1419,Stalingrad - Général de Gaulle,48.823450589614,2.4965062363218,23
1420,Perrault - Place du Louvre,48.860273568996,2.3412468419093,9
1421,Place Nationale - Château-des-Rentiers,48.829268,2.365212,4
1422,Payenne - Square George Caïn,48.8578329,2.3622643,17
1423,Dupont de l'Eure - Gambetta,48.8679385,2.4003649,1
1424,Lamarck - Saint-Ouen,48.891334555236,2.3272445342326,2
1425,Bracion - Périphérique,48.826103771275,2.3004549373748,14
1426,Porte de Versailles,48.832324016657,2.2875617349045,16
1427,Gare de Courbevoie,48.8993867,2.2506506,3
1428,Marceau - Chaillot,48.868834023334,2.2986030816809,2
1429,Gare - Aristide Briand,48.821410564722,2.2555950104387,22
1430,Hispano Suiza - Parc des Bruyères,48.915885074177,2.2682306702811,28
1431,Docteur Calmette - Martre,48.898969358483,2.3086513252383,12
1432,Verger - Colonel Guichard,48.816376985087,2.2670380088932,6
1433,Gabriel Péri - Place de la Libération,48.819828421929,2.3117361743705,2
1434,Arsène Houssaye - Friedland,48.874510616163,2.2994716674148,7
